,week,country,rank,artist_names,artists_num,artist_individual,artist_id,artist_genre,artist_img,collab,track_name,release_date,source,peak_rank,previous_rank,weeks_on_chart,streams,region,language,ISO3,number_week,true_streams
3916,2022-03-10,Japan,1,King Gnu,1,King Gnu,spotify:artist:6wxfx1yhyqjCPYwwxJktR2,j-pop,https://i.scdn.co/image/ab6761610000e5eb7f34daf0448f63f37f9dc35d,0,Chameleon,2022-02-28,Sony Music Labels Inc.,1,19,2,1685741,Asia,Japanese,JPN,20220310,1685741.0
3917,2022-03-10,Kazakhstan,1,shadowraze,1,shadowraze,spotify:artist:0TO6y1x0LQodwBnxGtQu9o,russian hip hop,https://i.scdn.co/image/ab6761610000e5ebfcee1fd1f49502fcb34468c7,0,showdown,2022-03-04,Союз Мьюзик,1,-1,1,137496,Asia,Russian,KAZ,20220310,137496.0
3918,2022-03-10,Latvia,1,shadowraze,1,shadowraze,spotify:artist:0TO6y1x0LQodwBnxGtQu9o,russian hip hop,https://i.scdn.co/image/ab6761610000e5ebfcee1fd1f49502fcb34468c7,0,showdown,2022-03-04,Союз Мьюзик,1,-1,1,31102,Europe,Latvian,LVA,20220310,31102.0
3919,2022-03-10,Lithuania,1,Monika LIU,1,Monika LIU,spotify:artist:2YLwIrzSnsbpBMKWzwu6JD,lithuanian pop,https://i.scdn.co/image/ab67616d0000b2739f4b00ae76bc215778e1c099,0,Sentimentai,2022-01-18,Monika Liu,1,1,8,40870,Europe,Lithuanian,LTU,20220310,40870.0
3920,2022-03-10,Luxembourg,1,Glass Animals,1,Glass Animals,spotify:artist:4yvcSjfu4PC0CYQyLy4wSq,indietronica,https://i.scdn.co/image/ab6761610000e5eb66b27eccb69756f8eceabc23,0,Heat Waves,2020-08-06,Polydor Records,1,1,65,21624,Europe,French,LUX,20220310,21624.0
3921,2022-03-10,Malaysia,1,TREASURE,1,TREASURE,spotify:artist:3KonOYiLsU53m4yT7gNotP,0,https://i.scdn.co/image/ab6761610000e5ebcbdbe17cd82fc79d2eab8aea,0,DARARI,2022-02-15,YG Entertainment,1,1,4,395661,Asia,Malay,MYS,20220310,395661.0
3922,2022-03-10,Mexico,1,Christian Nodal,1,Christian Nodal,spotify:artist:0XwVARXT135rw8lyw1EeWP,musica mexicana,https://i.scdn.co/image/ab6761610000e5eba83122d3649879afd7bf319a,0,Ya No Somos Ni Seremos,2022-02-18,"Producciones Ladon, S.A de C.V.",1,1,3,5188407,North America,Spanish,MEX,20220310,5188407.0
3923,2022-03-10,Morocco,1,"Tagne, Manal",2,Tagne,spotify:artist:3977Z9BZCFbJQYwdIdVwgc,rap maroc,https://i.scdn.co/image/ab6761610000e5eb48c95611ca41d3c31d2f7b21,1,MAAK,2022-02-11,Tana Prod,1,1,4,122796,Africa,Arabic,MAR,20220310,61398.0
3924,2022-03-10,Netherlands,1,Antoon,1,Antoon,spotify:artist:5sBoNBXFMzoZjgHLbQueeG,0,https://i.scdn.co/image/ab6761610000e5eb7db2010dc890607a3f13fe61,0,Hallo,2022-02-25,Dreamteam,1,5,2,1789168,Europe,Dutch,NLD,20220310,1789168.0
3925,2022-03-10,New Zealand,1,"Luude, Colin Hay",2,Luude,spotify:artist:20cmhoGvN0eyzhmsHJH1Mg,aussietronica,https://i.scdn.co/image/ab6761610000e5eb574f0ffedfd92f0d9a90102b,1,Down Under (feat. Colin Hay),2021-11-19,Sweat It Out,1,1,15,204861,Oceania,English,NZL,20220310,102430.5
3926,2022-03-10,Nicaragua,1,"Tainy, Bad Bunny, Julieta Venegas",3,Tainy,spotify:artist:0GM7qgcRCORpGnfcN2tCiB,trap latino,https://i.scdn.co/image/ab6761610000e5eb0b4ecb49d9dcd631a07a1315,1,Lo Siento BB:/ (with Bad Bunny & Julieta Venegas),2021-10-05,Neon16,1,1,23,53731,Central America,Spanish,NIC,20220310,17910.333333333332
3927,2022-03-10,Nigeria,1,"Pheelz, BNXN fka Buju",2,Pheelz,spotify:artist:5Jv1MsZBh0sqokFq7pU8Xg,afropop,https://i.scdn.co/image/ab6761610000e5eb66ede0344fdb38c1c2361a5b,1,Finesse,2022-03-03,Warner Records,1,3,2,396447,Africa,English,NGA,20220310,198223.5
3928,2022-03-10,Norway,1,Ramón,1,Ramón,spotify:artist:5r6ViSL3nacDRVBtnXlixL,norwegian pop rap,https://i.scdn.co/image/ab6761610000e5ebcd79e0eb2b42c0f9ed58a9e8,0,ok jeg lover,2022-02-18,Universal Music AS,1,1,3,958571,Europe,Norwegian,NOR,20220310,958571.0
3929,2022-03-10,Panama,1,"Becky G, KAROL G",2,Becky G,spotify:artist:4obzFoKoKRHIphyHzJ35G3,latin,https://i.scdn.co/image/ab6761610000e5eb978f96761eb3fa26b91f1fb8,1,MAMIII,2022-02-10,Kemosabe Records/RCA Records,1,1,4,96894,Central America,Spanish,PAN,20220310,48447.0
3930,2022-03-10,Paraguay,1,"Rauw Alejandro, Chencho Corleone",2,Rauw Alejandro,spotify:artist:1mcTU81TzQhprhouKaTkpq,trap latino,https://i.scdn.co/image/ab6761610000e5eb754fd19c86184acc854b79a6,1,Desesperados,2021-12-10,Sony Music Latin/Duars Entertainment,1,1,13,308123,South America,Spanish,PRY,20220310,154061.5
3931,2022-03-10,Peru,1,"Becky G, KAROL G",2,Becky G,spotify:artist:4obzFoKoKRHIphyHzJ35G3,reggaeton,https://i.scdn.co/image/ab6761610000e5eb978f96761eb3fa26b91f1fb8,1,MAMIII,2022-02-10,Kemosabe Records/RCA Records,1,1,4,1163204,South America,Spanish,PER,20220310,581602.0
3932,2022-03-10,Philippines,1,Zack Tabudlo,1,Zack Tabudlo,spotify:artist:67IN4cLJ7798gUapyZlmac,acoustic opm,https://i.scdn.co/image/ab6761610000e5eb23c820e8d066c83df8d818fe,0,Pano,2021-12-06,Universal Music Philippines Inc.,1,1,13,1781433,Asia,Tagalog,PHL,20220310,1781433.0
3933,2022-03-10,Poland,1,"Malik Montana, DaChoyce, SRNO, The Plug",4,Malik Montana,spotify:artist:1Kjs5u8GQf6zCFdTj6SI9E,polish trap,https://i.scdn.co/image/ab6761610000e5ebde7885cffc35ab676e1191d7,1,Jetlag (feat. The Plug),2022-02-06,Epic/Malik Montana,1,1,5,1456600,Europe,Polish,POL,20220310,364150.0
3934,2022-03-10,Portugal,1,"PEDRO SAMPAIO, Mc Pedrinho",2,PEDRO SAMPAIO,spotify:artist:5wbf52LA6kcaboHSN6NEF1,funk carioca,https://i.scdn.co/image/ab6761610000e5ebf84f9ddea636e5d4869c896d,1,DANÇARINA,2022-02-02,WM Brazil,1,1,4,532314,Europe,Portuguese,PRT,20220310,266157.0
3935,2022-03-10,Romania,1,"M.G.L., ZIOAN",2,M.G.L.,spotify:artist:040gmk9Wd9sKXx199imiSM,0,https://i.scdn.co/image/ab6761610000e5ebc101635ed9bb4a7157b5cbc5,1,CONTACT FATAL,2022-02-25,M.G.L.,1,3,2,79738,Europe,Romanian,ROU,20220310,39869.0
3936,2022-03-10,Saudi Arabia,1,"Imagine Dragons, JID, Arcane, League of Legends",4,Imagine Dragons,spotify:artist:53XhwfbYqKCa1cC15pYq2q,modern rock,https://i.scdn.co/image/ab6761610000e5eb920dc1f617550de8388f368e,1,Enemy (with JID) - from the series Arcane League of Legends,2021-09-03,Kid Ina Korner / Interscope,1,1,19,84426,Middle East,Arabic,SAU,20220310,21106.5
3937,2022-03-10,Singapore,1,Justin Bieber,1,Justin Bieber,spotify:artist:1uNFoZAHBGtllmzznpCI3s,pop,https://i.scdn.co/image/ab6761610000e5eb8ae7f2aaa9817a704a87ea36,0,Ghost,2021-03-19,RBMG/Def Jam,1,1,27,268859,Asia,English,SGP,20220310,268859.0
3938,2022-03-10,Slovakia,1,Glass Animals,1,Glass Animals,spotify:artist:4yvcSjfu4PC0CYQyLy4wSq,shiver pop,https://i.scdn.co/image/ab6761610000e5eb66b27eccb69756f8eceabc23,0,Heat Waves,2020-08-06,Polydor Records,1,2,60,69887,Europe,Slovak,SVK,20220310,69887.0
3939,2022-03-10,South Africa,1,"Q-Mark, TpZee, Afriikan Papi",3,Q-Mark,spotify:artist:1PINqStNpc48PWNAMDQpVj,amapiano,https://i.scdn.co/image/ab6761610000e5eb85b19ebff23f853c97eeb0de,1,Paris,2021-10-22,Cloud9ne Entertainment,1,1,13,152768,Africa,Zulu,ZAF,20220310,50922.666666666664
3940,2022-03-10,South Korea,1,TAEYEON,1,TAEYEON,spotify:artist:3qNVuliS40BLgXGxhdBdqu,k-pop,https://i.scdn.co/image/ab6761610000e5ebda0fb055a20233c3ae0c999c,0,INVU,2022-02-14,SM Entertainment,1,1,4,93210,Asia,Korean,KOR,20220310,93210.0
3941,2022-03-10,Spain,1,"La Pantera, Quevedo, Juseph, Abhir Hathi, Bejo, Cruz Cafuné, EL IMA",7,La Pantera,spotify:artist:0IEzMvarfVycBJAXjjEZOL,rap canario,https://i.scdn.co/image/ab6761610000e5ebb9f356d73d82db6a1237157e,1,"Cayó La Noche (feat. Cruz Cafuné, Abhir Hathi, Bejo, EL IMA) [Remix]",2022-01-14,La Pantera,1,1,8,3186484,Europe,Spanish,ESP,20220310,455212.0
3942,2022-03-10,Sweden,1,Klara Hammarström,1,Klara Hammarström,spotify:artist:52xiNtpaYcZ5jRQ2fqmPI6,eurovision,https://i.scdn.co/image/ab6761610000e5eb1af6c8207b68584799bbae3f,0,Run To The Hills,2022-02-26,WM Sweden,1,3,2,1331160,Europe,Swedish,SWE,20220310,1331160.0
3943,2022-03-10,Switzerland,1,Glass Animals,1,Glass Animals,spotify:artist:4yvcSjfu4PC0CYQyLy4wSq,shiver pop,https://i.scdn.co/image/ab6761610000e5eb66b27eccb69756f8eceabc23,0,Heat Waves,2020-08-06,Polydor Records,1,1,65,240977,Europe,German,CHE,20220310,240977.0
3944,2022-03-10,Taiwan,1,WeiBird,1,WeiBird,spotify:artist:7y3HnWCFEvWj4KM9GFSkiX,chinese r&b,https://i.scdn.co/image/ab6761610000e5ebd1a48129d8f26232df6582a8,0,"Red Scarf - ""Till We Meet Again"" Movie Theme Song",2021-11-05,Sony Music Entertainment,1,1,18,436609,Asia,Mandarin,TWN,20220310,436609.0
3945,2022-03-10,Thailand,1,TREASURE,1,TREASURE,spotify:artist:3KonOYiLsU53m4yT7gNotP,0,https://i.scdn.co/image/ab6761610000e5ebcbdbe17cd82fc79d2eab8aea,0,DARARI,2022-02-15,YG Entertainment,1,1,4,564216,Asia,Thai,THA,20220310,564216.0
3946,2022-03-10,Turkey,1,"Montiego, Lvbel C5, Batuflex",3,Montiego,spotify:artist:1pMFoni6A1enu9OBmaanG2,persian hip hop,https://i.scdn.co/image/ab6761610000e5eb6e5a9b05d99e1d3e3e987ee6,1,Yallah,2022-02-04,Lais Records,1,1,5,2005926,Middle East,Turkish,TUR,20220310,668642.0
3947,2022-03-10,Ukraine,1,shadowraze,1,shadowraze,spotify:artist:0TO6y1x0LQodwBnxGtQu9o,russian hip hop,https://i.scdn.co/image/ab6761610000e5ebfcee1fd1f49502fcb34468c7,0,showdown,2022-03-04,Союз Мьюзик,1,-1,1,507449,Europe,Ukrainian,UKR,20220310,507449.0
3948,2022-03-10,United Arab Emirates,1,Glass Animals,1,Glass Animals,spotify:artist:4yvcSjfu4PC0CYQyLy4wSq,indietronica,https://i.scdn.co/image/ab6761610000e5eb66b27eccb69756f8eceabc23,0,Heat Waves,2020-08-06,Polydor Records,1,1,66,68578,Middle East,Arabic,ARE,20220310,68578.0
3949,2022-03-10,United Kingdom,1,Dave,1,Dave,spotify:artist:6Ip8FS7vWT1uKkJSweANQK,uk hip hop,https://i.scdn.co/image/ab6761610000e5eb76d47d16d18eb30413469512,0,Starlight,2022-03-03,Dave / Neighbourhood Recordings,1,-1,1,4350165,Europe,English,GBR,20220310,4350165.0
3950,2022-03-10,United States,1,Glass Animals,1,Glass Animals,spotify:artist:4yvcSjfu4PC0CYQyLy4wSq,indietronica,https://i.scdn.co/image/ab6761610000e5eb66b27eccb69756f8eceabc23,0,Heat Waves,2020-08-06,Polydor Records,1,2,67,6564890,North America,English,USA,20220310,6564890.0
3951,2022-03-10,Uruguay,1,"Rauw Alejandro, Chencho Corleone",2,Rauw Alejandro,spotify:artist:1mcTU81TzQhprhouKaTkpq,trap latino,https://i.scdn.co/image/ab6761610000e5eb754fd19c86184acc854b79a6,1,Desesperados,2021-12-10,Sony Music Latin/Duars Entertainment,1,1,13,139804,South America,Spanish,URY,20220310,69902.0
3952,2022-03-10,Vietnam,1,Agust D,1,Agust D,spotify:artist:5RmQ8k4l3HZ8JoPb4mNsML,k-rap,https://i.scdn.co/image/ab6761610000e5ebe94c521bbe0604a5fcd4f8bf,0,Daechwita,2020-05-22,BIGHIT MUSIC,1,1,12,554436,Asia,Vietnamese,VNM,20220310,554436.0
3953,2022-03-17,Argentina,1,"Rauw Alejandro, Chencho Corleone",2,Rauw Alejandro,spotify:artist:1mcTU81TzQhprhouKaTkpq,puerto rican pop,https://i.scdn.co/image/ab6761610000e5eb754fd19c86184acc854b79a6,1,Desesperados,2021-12-10,Sony Music Latin/Duars Entertainment,1,1,14,2196602,South America,Spanish,ARG,20220317,1098301.0
3954,2022-03-17,Australia,1,Glass Animals,1,Glass Animals,spotify:artist:4yvcSjfu4PC0CYQyLy4wSq,gauze pop,https://i.scdn.co/image/ab6761610000e5eb66b27eccb69756f8eceabc23,0,Heat Waves,2020-08-06,Polydor Records,1,1,85,1115515,Oceania,English,AUS,20220317,1115515.0
3955,2022-03-17,Austria,1,"Miksu / Macloud, t-low",2,Miksu / Macloud,spotify:artist:76dRoxKtDwYkgCQePok9cU,german hip hop,https://i.scdn.co/image/ab6761610000e5eb1b26ead4c844959cf1ee54e8,1,Sehnsucht,2022-03-04,FUTURA,1,1,2,269580,Europe,German,AUT,20220317,134790.0
3956,2022-03-17,Belarus,1,shadowraze,1,shadowraze,spotify:artist:0TO6y1x0LQodwBnxGtQu9o,russian drain,https://i.scdn.co/image/ab6761610000e5ebfcee1fd1f49502fcb34468c7,0,showdown,2022-03-04,Союз Мьюзик,1,1,2,107962,Europe,Russian,BLR,20220317,107962.0
3957,2022-03-17,Belgium,1,Stromae,1,Stromae,spotify:artist:5j4HeCoUlzhfWtjAfM1acR,g-house,https://i.scdn.co/image/ab6761610000e5eb5e22bd1057446fccb9fce27c,0,L’enfer,2022-03-03,Universal Music Division Polydor,1,1,10,367954,Europe,Dutch,BEL,20220317,367954.0
3958,2022-03-17,Bolivia,1,"Becky G, KAROL G",2,Becky G,spotify:artist:4obzFoKoKRHIphyHzJ35G3,reggaeton,https://i.scdn.co/image/ab6761610000e5eb978f96761eb3fa26b91f1fb8,1,MAMIII,2022-02-10,Kemosabe Records/RCA Records,1,1,5,191276,South America,Spanish,BOL,20220317,95638.0
3959,2022-03-17,Brazil,1,"PEDRO SAMPAIO, Mc Pedrinho",2,PEDRO SAMPAIO,spotify:artist:5wbf52LA6kcaboHSN6NEF1,funk carioca,https://i.scdn.co/image/ab6761610000e5ebf84f9ddea636e5d4869c896d,1,DANÇARINA,2022-02-02,WM Brazil,1,1,6,7827627,South America,Portuguese,BRA,20220317,3913813.5
3960,2022-03-17,Bulgaria,1,"Emilia, DENIS TEOFIKOV",2,Emilia,spotify:artist:0j6Z5YMSqBePHbPKLQwrcU,bulgarian pop,https://i.scdn.co/image/ab6761610000e5eb4cf37b0a13498570e1f54a3a,1,Пак ще се броиш,2022-03-13,Emilia,1,-1,1,57773,Europe,Bulgarian,BGR,20220317,28886.5
3961,2022-03-17,Canada,1,Glass Animals,1,Glass Animals,spotify:artist:4yvcSjfu4PC0CYQyLy4wSq,indietronica,https://i.scdn.co/image/ab6761610000e5eb66b27eccb69756f8eceabc23,0,Heat Waves,2020-08-06,Polydor Records,1,1,64,1094985,North America,English,CAN,20220317,1094985.0
3962,2022-03-17,Chile,1,Cris Mj,1,Cris Mj,spotify:artist:1Yj5Xey7kTwvZla8sqdsdE,mambo chileno,https://i.scdn.co/image/ab6761610000e5eb8f4ebcf4a5d23a2515374f89,0,Una Noche en Medellín,2022-01-21,Nabru Records LLC,1,1,8,2934469,South America,Spanish,CHL,20220317,2934469.0
3963,2022-03-17,Colombia,1,"Ryan Castro, Feid",2,Ryan Castro,spotify:artist:7j6DKwmjbxvpQO8h914uEz,trap colombiano,https://i.scdn.co/image/ab6761610000e5eb489f4dcf59ce0444bf727529,1,Monastery,2021-11-12,UMLE - Latino,1,1,18,908818,South America,Spanish,COL,20220317,454409.0
3964,2022-03-17,Costa Rica,1,"Becky G, KAROL G",2,Becky G,spotify:artist:4obzFoKoKRHIphyHzJ35G3,latin,https://i.scdn.co/image/ab6761610000e5eb978f96761eb3fa26b91f1fb8,1,MAMIII,2022-02-10,Kemosabe Records/RCA Records,1,3,5,181348,Central America,Spanish,CRI,20220317,90674.0
3965,2022-03-17,Cyprus,1,"SNIK, VLOSPA, Oge",3,SNIK,spotify:artist:6wN4QyhoM6fN49kEB25rnl,greek hip hop,https://i.scdn.co/image/ab6761610000e5eb3814d5f09daa97cab6b7cf32,1,Trafficante,2022-02-13,Minos - EMI SA Distribution Deals,1,1,5,15917,Europe,Greek,CYP,20220317,5305.666666666667
3966,2022-03-17,Czechia,1,Calin,1,Calin,spotify:artist:5lEkQtWa3UKlI1hj7sktcd,czsk hip hop,https://i.scdn.co/image/ab6761610000e5eb1898ddd5bcb6a7116cac7220,0,Nad ránem,2022-03-11,WM Czech Republic,1,-1,1,346945,Europe,Czech,CZE,20220317,346945.0
3967,2022-03-17,Denmark,1,Tobias Rahim,1,Tobias Rahim,spotify:artist:1w2fVGZN37TieWhlqS8UwB,danish pop,https://i.scdn.co/image/ab6761610000e5eb57129afa3b748eb2f017fc3b,0,Mucki Bar,2022-02-11,Sony Music Entertainment,1,1,5,698201,Europe,Danish,DNK,20220317,698201.0
3968,2022-03-17,Dominican Republic,1,Rochy RD,1,Rochy RD,spotify:artist:4riOEaOW5hCeqomFDBk0aP,rap dominicano,https://i.scdn.co/image/ab6761610000e5eba813356bcf63fd41e073eaa3,0,El Coba,2022-01-26,VULCANO MUSIC ENTERTAINMENT,1,1,7,113772,Caribbean,Spanish,DOM,20220317,113772.0
3969,2022-03-17,Ecuador,1,"Becky G, KAROL G",2,Becky G,spotify:artist:4obzFoKoKRHIphyHzJ35G3,reggaeton,https://i.scdn.co/image/ab6761610000e5eb978f96761eb3fa26b91f1fb8,1,MAMIII,2022-02-10,Kemosabe Records/RCA Records,1,1,5,340060,South America,Spanish,ECU,20220317,170030.0
3970,2022-03-17,Egypt,1,Wegz,1,Wegz,spotify:artist:4BKC2HOGEqtYz2Xbgp9N1q,egyptian hip hop,https://i.scdn.co/image/ab6761610000e5eb185a8c7cf90489ccd67cc501,0,البخت,2022-02-26,Takwene,1,1,3,559471,Middle East,Arabic,EGY,20220317,559471.0
3971,2022-03-17,El Salvador,1,"Tainy, Bad Bunny, Julieta Venegas",3,Tainy,spotify:artist:0GM7qgcRCORpGnfcN2tCiB,latin hip hop,https://i.scdn.co/image/ab6761610000e5eb0b4ecb49d9dcd631a07a1315,1,Lo Siento BB:/ (with Bad Bunny & Julieta Venegas),2021-10-05,Neon16,1,1,24,155614,Central America,Spanish,SLV,20220317,51871.333333333336
3972,2022-03-17,Estonia,1,nublu,1,nublu,spotify:artist:2cNMMulo6S2a0tHrwX2s6i,estonian pop,https://i.scdn.co/image/ab6761610000e5eb772e0988e479f37f5a7df10f,0,pagasita peruus (aguascalientes),2022-03-10,nublu,1,38,2,39365,Europe,Estonian,EST,20220317,39365.0
3973,2022-03-17,Finland,1,BESS,1,BESS,spotify:artist:63RF3q8ejWJup6nAPb3KLw,finnish pop,https://i.scdn.co/image/ab6761610000e5eb87f12a9d91935221351a2b1a,0,Ram pam pam,2022-01-13,Universal Music Oy,1,1,9,427008,Europe,Finnish,FIN,20220317,427008.0
3974,2022-03-17,France,1,"Aya Nakamura, Damso",2,Aya Nakamura,spotify:artist:7IlRNXHjoOCgEAWN5qYksg,francoton,https://i.scdn.co/image/ab6761610000e5ebd097fdbe85a171a0483a2611,1,Dégaine (feat. Damso),2022-03-09,Rec. 118,1,91,2,1971712,Europe,French,FRA,20220317,985856.0
3975,2022-03-17,Germany,1,"Miksu / Macloud, t-low",2,Miksu / Macloud,spotify:artist:76dRoxKtDwYkgCQePok9cU,german hip hop,https://i.scdn.co/image/ab6761610000e5eb1b26ead4c844959cf1ee54e8,1,Sehnsucht,2022-03-04,FUTURA,1,1,2,3897654,Europe,German,DEU,20220317,1948827.0
3976,2022-03-17,Greece,1,"SNIK, VLOSPA, Oge",3,SNIK,spotify:artist:6wN4QyhoM6fN49kEB25rnl,greek hip hop,https://i.scdn.co/image/ab6761610000e5eb3814d5f09daa97cab6b7cf32,1,Trafficante,2022-02-13,Minos - EMI SA Distribution Deals,1,1,5,395124,Europe,Greek,GRC,20220317,131708.0
3977,2022-03-17,Guatemala,1,Eden Muñoz,1,Eden Muñoz,spotify:artist:1gJdf4Yybu4X5A2xYV3NMV,musica mexicana,https://i.scdn.co/image/ab6761610000e5eb837907981113b938598c697f,0,Chale,2022-02-18,Lizos Music,1,3,4,294670,Central America,Spanish,GTM,20220317,294670.0
3978,2022-03-17,Honduras,1,"Tainy, Bad Bunny, Julieta Venegas",3,Tainy,spotify:artist:0GM7qgcRCORpGnfcN2tCiB,trap latino,https://i.scdn.co/image/ab6761610000e5eb0b4ecb49d9dcd631a07a1315,1,Lo Siento BB:/ (with Bad Bunny & Julieta Venegas),2021-10-05,Neon16,1,1,24,112966,Central America,Spanish,HND,20220317,37655.333333333336
3979,2022-03-17,Hong Kong,1,陳卓賢 Ian,1,陳卓賢 Ian,spotify:artist:1qW9Pi35NXnu7Q8KWyVYe6,cantopop,https://i.scdn.co/image/ab67616d0000b273e1b42b7dab767119315ad834,0,留一天與你喘息,2022-02-14,Music Nation Records Co. Ltd.,1,1,5,207393,Asia,Cantonese,HKG,20220317,207393.0
3980,2022-03-17,Hungary,1,Manuel,1,Manuel,spotify:artist:1O4dvMoyQSIClCii6DSai8,hungarian pop,https://i.scdn.co/image/ab6761610000e5ebe54faad06bf7122ff7009f5b,0,Zombi,2022-02-09,Gold Record Music Kft.,1,1,6,178790,Europe,Hungarian,HUN,20220317,178790.0
3981,2022-03-17,Iceland,1,Systur,1,Systur,spotify:artist:2ZcBLLXgX6mpYvUciCT89i,0,https://i.scdn.co/image/ab6761610000e5eb5b0fdacd4996d4620d4c0866,0,Með hækkandi sól,2022-02-05,Alda Music,1,26,3,51255,Europe,Icelandic,ISL,20220317,51255.0
3982,2022-03-17,India,1,"AP Dhillon, Gurinder Gill, Intense",3,AP Dhillon,spotify:artist:6LEG9Ld1aLImEFEVHdWNSB,punjabi hip hop,https://i.scdn.co/image/ab6761610000e5ebee5731622ac71900bb4428c4,1,Excuses,2020-07-24,RUN-UP RECORDS,1,1,21,5606786,Asia,Hindi,IND,20220317,1868928.6666666667
3983,2022-03-17,Indonesia,1,Tulus,1,Tulus,spotify:artist:2iDVt6mFbtbDEZG5ax0dTi,indonesian singer-songwriter,https://i.scdn.co/image/ab6761610000e5ebb2dac5833519e3b4e5f7efdb,0,Hati-Hati di Jalan,2022-03-03,TulusCompany,1,1,2,9442910,Asia,Indonesian,IDN,20220317,9442910.0
3984,2022-03-17,Ireland,1,Dave,1,Dave,spotify:artist:6Ip8FS7vWT1uKkJSweANQK,uk hip hop,https://i.scdn.co/image/ab6761610000e5eb76d47d16d18eb30413469512,0,Starlight,2022-03-03,Dave / Neighbourhood Recordings,1,1,2,399300,Europe,English,IRL,20220317,399300.0
3985,2022-03-17,Israel,1,Anna Zak,1,Anna Zak,spotify:artist:3lVXtKsFTJM8ecY8gqdoCo,israeli pop,https://i.scdn.co/image/ab6761610000e5eb74f0dd71b84ec5b35bef6318,0,לך לישון,2022-01-02,ITModels under exclusive license to D-Music,1,1,10,173311,Middle East,Hebrew,ISR,20220317,173311.0
3986,2022-03-17,Italy,1,"Mahmood, BLANCO",2,Mahmood,spotify:artist:06nvjg4wBANK6DCHjqtPNd,italian pop,https://i.scdn.co/image/ab6761610000e5eb2bd7fdff48b55220c01dd60c,1,Brividi,2022-02-02,Universal Music Italia srL.,1,1,7,3055008,Europe,Italian,ITA,20220317,1527504.0
3987,2022-03-17,Japan,1,King Gnu,1,King Gnu,spotify:artist:6wxfx1yhyqjCPYwwxJktR2,j-pop,https://i.scdn.co/image/ab6761610000e5eb7f34daf0448f63f37f9dc35d,0,Chameleon,2022-02-28,Sony Music Labels Inc.,1,1,3,1574571,Asia,Japanese,JPN,20220317,1574571.0
3988,2022-03-17,Kazakhstan,1,shadowraze,1,shadowraze,spotify:artist:0TO6y1x0LQodwBnxGtQu9o,russian drain,https://i.scdn.co/image/ab6761610000e5ebfcee1fd1f49502fcb34468c7,0,showdown,2022-03-04,Союз Мьюзик,1,1,2,90033,Asia,Russian,KAZ,20220317,90033.0
3989,2022-03-17,Latvia,1,Glass Animals,1,Glass Animals,spotify:artist:4yvcSjfu4PC0CYQyLy4wSq,gauze pop,https://i.scdn.co/image/ab6761610000e5eb66b27eccb69756f8eceabc23,0,Heat Waves,2020-08-06,Polydor Records,1,2,66,30812,Europe,Latvian,LVA,20220317,30812.0
3990,2022-03-17,Lithuania,1,Glass Animals,1,Glass Animals,spotify:artist:4yvcSjfu4PC0CYQyLy4wSq,indietronica,https://i.scdn.co/image/ab6761610000e5eb66b27eccb69756f8eceabc23,0,Heat Waves,2020-08-06,Polydor Records,1,2,69,39322,Europe,Lithuanian,LTU,20220317,39322.0
3991,2022-03-17,Luxembourg,1,Glass Animals,1,Glass Animals,spotify:artist:4yvcSjfu4PC0CYQyLy4wSq,shiver pop,https://i.scdn.co/image/ab6761610000e5eb66b27eccb69756f8eceabc23,0,Heat Waves,2020-08-06,Polydor Records,1,1,66,20446,Europe,French,LUX,20220317,20446.0
3992,2022-03-17,Malaysia,1,TREASURE,1,TREASURE,spotify:artist:3KonOYiLsU53m4yT7gNotP,0,https://i.scdn.co/image/ab6761610000e5ebcbdbe17cd82fc79d2eab8aea,0,DARARI,2022-02-15,YG Entertainment,1,1,5,386164,Asia,Malay,MYS,20220317,386164.0
3993,2022-03-17,Mexico,1,Eden Muñoz,1,Eden Muñoz,spotify:artist:1gJdf4Yybu4X5A2xYV3NMV,nueva musica mexicana,https://i.scdn.co/image/ab6761610000e5eb837907981113b938598c697f,0,Chale,2022-02-18,Lizos Music,1,2,4,5329639,North America,Spanish,MEX,20220317,5329639.0
3994,2022-03-17,Morocco,1,7liwa,1,7liwa,spotify:artist:7fmcLXdUj5tVr806b7Uzt3,moroccan pop,https://i.scdn.co/image/ab6761610000e5eb37bf41d841521640e290104e,0,Hallelujah,2022-03-10,PopArabia,1,25,2,209326,Africa,Arabic,MAR,20220317,209326.0
3995,2022-03-17,Netherlands,1,Antoon,1,Antoon,spotify:artist:5sBoNBXFMzoZjgHLbQueeG,0,https://i.scdn.co/image/ab6761610000e5eb7db2010dc890607a3f13fe61,0,Hallo,2022-02-25,Dreamteam,1,1,3,1965146,Europe,Dutch,NLD,20220317,1965146.0
3996,2022-03-17,New Zealand,1,"Luude, Colin Hay",2,Luude,spotify:artist:20cmhoGvN0eyzhmsHJH1Mg,aussietronica,https://i.scdn.co/image/ab6761610000e5eb574f0ffedfd92f0d9a90102b,1,Down Under (feat. Colin Hay),2021-11-19,Sweat It Out,1,1,16,190035,Oceania,English,NZL,20220317,95017.5
